Item Code,Description,Base UOM,Item Group,Item Type
1103123019,"DSM-HRW 620(3/4"") X 12-24T M.K.BRAND METAL SELF DRILLING SCREW",PC,11-1,1
1103123020,"DSM-HRW 650(2"") X 12-24T  M.K.BRAND METAL SELF DRILLING SCREW",PC,11-1,1
1103123025,"DSM-HRW 625(1"") X 12-24T M.K.BRAND METAL SELF DRILLING SCREW",PC,11-1,1
1103123045,"DSM-HRW 645(1-3/4"") X 12-24T M.K. BRAND METAL SELF DRILLING SCREW",PC,11-1,1
1103123065,"DSM-HRW 665(2-1/2"") X 12-24T M.K.BRAND METAL SELF DRILLING SCREW",PC,11-1,1
1103123075,"DSM-HRW 675(3"") X 12-24T M.K.BRAND METAL SELF DRILLING SCREW",PC,11-1,1
11031231100,"TD-HRW 6100(4"") M.K.BRAND WOOD DRILLING SCREW",PC,11-1,1
1103123165,"TD-HRW 665(2-1/2"") M.K.BRAND WOOD DRILLING SCREW",PC,11-1,1
1103123175,"TD-HRW 675(3"") M.K.BRAND WOOD DRILLING SCREW",PC,11-1,1
1103135020,"50MM (2"")  SPANDEX METAL SCREW - ASTEKS(?)",PC,11-1,1
1103136525,"65MM/68MM (2-1/2"") SPANDEX METAL SCREW - ASTEKS",PC,11-1,1
1103141505,"5/8"" X 10# DS516HO ZPH (S.D.S) SPANDEX (METAL) SCREW - IM",PC,11-1,1
1103141806,"3/4"" X 10# DS520HO ZPH (S.D.S) SPANDEX (METAL) SCREW - IM",PC,11-1,1
1103141906,"3/4"" X 10# DS520WHR RUSP S.D.S (GREY) - IM",PC,11-1,1
11031419061,"3/4"" X 10# DS520WH ZPH S.D.S (WHITE) - IM",PC,11-1,1
1103145020,"50MM(2"") X 12# HWR RUSP SPANDEX (METAL) SCREW - IM",PC,11-1,1
1103146525,"65MM(2-1/2"") X 12# HWR RUSP SPANDEX (METAL) SCREW - IM",PC,11-1,1
1103147520,"3/4"" X 10# DS520HWR RUSP (S.D.S) SPANDEX (METAL) SCREW (GREY) - IM",PC,11-1,1
1103147521,"3/4"" X 10# DS520HW ZPH (S.D.S) SPANDEX (METAL) SCREW (WHITE) - IM",PC,11-1,1
1103151050,"DS-HW(ZP) #12 X 2"" SPANDEX METAL SCREW - CW",PC,11-1,1
1103151065,"DS-HW(ZP) #12 X 2-1/2"" SPANDEX METAL SCREW - CW",PC,11-1,1
1103152015,"DS-HO(ZP) #10 X 5/8"" SPANDEX METAL SCREW - CW",PC,11-1,1
1103152016,"DS-HO(ZP) #10 X 3/4"" SPANDEX METAL SCREW - CW",PC,11-1,1
1103152412,"DS-HO(ZP) #12 X 1-1/4"" SPANDEX METAL SCREW - CW",PC,11-1,1
1103162412,"DS-HO(RAINBOW) #12 X 1-1/4"" SPANDEX METAL SCREW - CW",PC,11-1,1
11032008,"8"" ROOFING SCREW METAL",PC,11-1,1
11032108,"8"" ROOFING SCREW WOOD",PC,11-1,1
110606006,"6# X 3/4"" BRASS WOODSCREWS COUNTERSUNK",PKT,11-0,1
110607007,"7# X 7/8""BRASS WOOD SCREWS",PKT,11-0,1
110608006,"8# X 3/4"" BRASS WOODSCREWS COUNTERSUNK",PKT,11-0,1
110708014,"8# X 1-1/2"" BRASS WOOD SCREWS",PC,11-0,1
110710024,"10# X 2-1/2"" BRASS WOOD SCREWS",PC,11-0,1
110710030,"10# X 3""   BRASS WOOD SCREWS",PC,11-0,1
110712024,"12# X 2-1/2"" BRASS WOOD SCREWS",PC,11-0,1
110712030,"12# X 3"" BRASS WOOD SCREWS",PC,11-0,1
110714034,"14# X 3-1/2"" BRASS WOOD SCREWS",PC,11-0,1
110810606B,"3/4"" X 6# (1KG) DRYWALL SCREW-BLACK",BOX,11-0,1
110810610B,"1"" X 6# (1KG) DRYWALL SCREW-BLACK",BOX,11-0,1
110810612B,"1-1/4"" X 6# (1KG) DRYWALL SCREW-BLACK",BOX,11-0,1
110810614B,"1-1/2"" X 6# (1KG) DRYWALL SCREW-BLACK",BOX,11-0,1
110810620B,"2"" X 6# (1KG) DRYWALL SCREW-BLACK",BOX,11-0,1
11081407,SLOTTED ANGLE BLADE,PC,10-0,1
110820610W,"1"" X 6# (1KG) DRYWALL SCREW-WHITE",BOX,11-0,1
110820612W,"1-1/4"" X 6# (1KG) DRYWALL SCREW-WHITE",BOX,11-0,1
110820620W,"2"" X 6# (1KG) DRYWALL SCREW-WHITE",BOX,11-0,1
110830606B,"3/4"" X 6# (850G) DRYWALL SCREW-BLACK",BOX,11-0,1
110830606W,"3/4"" X 6# (850G) DRYWALL SCREW-WHITE",BOX,11-0,1
110830610B,"1"" X 6# (850G) DRYWALL SCREW-BLACK",BOX,11-0,1
110830610W,"1"" X 6# (850G) DRYWALL SCREW-WHITE",BOX,11-0,1
110830612B,"1-1/4"" X 6# (850G) DRYWALL SCREW-BLACK",BOX,11-0,1
110830612W,"1-1/4"" X 6# (850G) DRYWALL SCREW-WHITE",BOX,11-0,1
110830614B,"1-1/2"" X 6# (850G) DRYWALL SCREW-BLACK",BOX,11-0,1
110830614W,"1-1/2"" X 6# (850G) DRYWALL SCREW-WHITE",BOX,11-0,1
110830620B,"2"" X 6# (850G) DRYWALL SCREW-BLACK",BOX,11-0,1
110830620W,"2"" X 6# (850G) DRYWALL SCREW-WHITE",BOX,11-0,1
11090403,"4# X 3/8"" CSK HEAD TAPPING SCREW ",PC,11-0,1
11090603,"6# X 3/8"" CSK HEAD TAPPING SCREW",PC,11-0,1
11090604,"6# X 1/2"" CSK HEAD TAPPING SCREW  ",PC,11-0,1
11090605,"6# X 5/8"" CSK HEAD TAPPING SCREW",PC,11-0,1
11090606,"6# X 3/4""  CSK HEAD TAPPING SCREW  ",PC,11-0,1
11090610,"6# X 1"" CSK HEAD TAPPING SCREW",PC,11-0,1
11090612,"6# X 1-1/4"" CSK HEAD TAPPING SCREW",PC,11-0,1
11090614,"6# X 1-1/2"" CSK HEAD TAPPING SCREW",PC,11-0,1
11090620,"6# X 2"" CSK HEAD TAPPING SCREW",PC,11-0,1
11090624,"6# X 2-1/2"" CSK HEAD TAPPING SCREW",PC,11-0,1
11090630,"6# X 3"" CSK HEAD TAPPING SCREW",PC,11-0,1
11090804,"8# X 1/2"" CSK HEAD TAPPING SCREW",PC,11-0,1
11090805,"8# X 5/8"" CSK HEAD TAPPING SCREW",PC,11-0,1
11090806,"8# X 3/4"" CSK HEAD TAPPING SCREW",PC,11-0,1
11090810,"8# X 1"" CSK HEAD TAPPING SCREW",PC,11-0,1
11090812,"8# X 1-1/4"" CSK HEAD TAPPING SCREW",PC,11-0,1
11090814,"8# X 1-1/2"" CSK HEAD TAPPING SCREW",PC,11-0,1
110908200,"8# X 2"" CSK HEAD TAPPING SCREW",PC,11-0,1
11090824,"8# X 2-1/2"" CSK HEAD TAPPING SCREW",PC,11-0,1
11090830,"8# X 3"" CSK HEAD TAPPING SCREW",PC,11-0,1
11091006,"10# X 3/4"" CSK HEAD TAPPING SCREW",PC,11-0,1
11091012,"10# X 1-1/4"" CSK HEAD TAPPING SCREW   ",PC,11-0,1
11091020,"10# X 2"" CSK HEAD TAPPING SCREW",PC,11-0,1
11091030,"10# X 3"" CSK HEAD TAPPING SCREW",PC,11-0,1
11091204,"12# X 1/2"" CSK HEAD TAPPING SCREW",PC,11-0,1
110920603,"6# X 3/8"" SELF DRILLING SCREW P/H",PC,11-1,1
110920604,"6# X 1/2"" SELF DRILLING SCREW P/H",PC,11-1,1
110920605,"6# X 5/8"" SELF DRILLING SCREW P/H",PC,11-1,1
110920606,"6# X 3/4"" SELF DRILLING SCREW P/H",PC,11-1,1
110920610,"6# X 1"" SELF DRILLING SCREW P/H",PC,11-1,1
110920804,"8# X 1/2"" SELF DRILLING SCREW P/H",PC,11-1,1
110920805,"8# X 5/8"" SELF DRILLING SCREW P/H",PC,11-1,1
110920806,"8# X 3/4"" SELF DRILLING SCREW P/H",PC,11-1,1
110920810,"8# X 1"" SELF DRILLING SCREW P/H",PC,11-1,1
110920812,"8# X 1-1/4"" SELF DRILLING SCREW P/H",PC,11-1,1
110920814,"8# X1-1/2"" SELF DRILLING SCREW P/H",PC,11-1,1
110921014,"10# X 1-1/2"" SELF DRILLING SCREW P/H",PC,11-1,1
110922804,"8# X 1/2"" PAN PHIL HEAD SELF DRILLING SCREW-IM",PC,11-1,1
110930603,"6# X 3/8"" SELF DRILLING SCREW CSK HEAD",PC,11-1,1
110930604,"6# X 1/2"" SELF DRILLING SCREW CSK HEAD ",PC,11-1,1
110930606,"6# X 3/4"" SELF DRILLING SCREW CSK HEAD",PC,11-1,1
110930610,"1"" X 6# SELF DRILLING SCREW CSK",PC,11-1,1
110930804,"8# X 1/2"" SELF DRILLING SCREW CSK HEAD",PC,11-1,1
110930805,"8# X 5/8"" SELF DRILLING SCREW CSK HEAD",PC,11-1,1
110930806,"8# X 3/4"" SELF DRILLING SCREW CSK HEAD",PC,11-1,1
110930810,"8# X 1"" SELF DRILLING SCREW CSK HEAD",PC,11-1,1
110930812,"8# X 1-1/4"" SELF DRILLING SCREW CSK HEAD",PC,11-1,1
110930814,"8# X1-1/2"" SELF DRILLING SCREW CSK HEAD",PC,11-1,1
110930820,"8# X 2"" SELF DRILLING SCREW CSK HEAD",PC,11-1,1
110931014,"10# X 1-1/2"" SELF DRILLING SCREW CSK HEAD",PC,11-1,1
110932520,"DS-WH 520 #10 X 3/4"" ZPH SELF DRILLING SCREW (WHITE)",PC,11-1,1
110940606,"6# X 3/4"" CSK HEAD S/S 304 SELF TAPPING SCREW",PC,11-0,1
110940806,"8# X 3/4"" CSK HEAD S/S 304 SELF TAPPING SCREW",PC,11-0,1
110940810,"8# X 1"" CSK HEAD S/S 304 SELF TAPPING SCREW",PC,11-0,1
110940812,"8# X 1-1/4"" CSK HEAD S/S 304 SELF TAPPING SCREW",PC,11-0,1
110940814,"8# X 1-1/2"" CSK HEAD S/S 304 SELF TAPPING SCREW",PC,11-0,1
110941006,"10# X 3/4"" CSK HEAD S/S 304 SELF TAPPING SCREW",PC,11-0,1
11100814,"8# X 1-1/2"" SLOTTED BRASS NETTLEFOLDS WOOD SCREW",PC,11-0,1
11101434,"14# X 3-1/2"" SLOTTED BRASS NETTLEFOLDS WOOD SCREW",PC,11-0,1
11112504,"3/16"" X 1/2""BRASS MACHINE SCREW - ROUND HEAD",PKT,11-2,1
11112505,"3/16"" X 5/8"" BRASS MACHINE SCREW - ROUND HEAD",PKT,11-2,1
11112506,"3/16"" X 3/4"" BRASS MACHINE SCREW - ROUND HEAD",PKT,11-2,1
11112510,"3/16"" X 1"" BRASS MACHINE SCREW - ROUND HEAD",PKT,11-2,1
11112512,"3/16"" X 1-1/4"" BRASS MACHINE SCREW - ROUND HEAD",PKT,11-2,1
11201208,"1-1/4"" X 8G  LOUVRES SCREW",PC,11-0,1
11210001,METAL TOILET SCREW,PKT,11-0,1
11210002,S/S TOILET SCREW,PKT,11-0,1
11210003,S/S GLASS HOLDER C/W SCREW,SET,11-2,1
11210004,40MM SIGNBOARD SCREW,PC,11-2,1
11210005,60MM SIGNBOARD SCREW,PC,11-2,1
11210006,80MM SIGNBOARD SCREW,PC,11-2,1
11210007,60MM S/S SINK SCREW,PC,11-2,1
11210008,20MM DOOR HANDLE SCREW,PC,11-2,1
11210009,70MM S/S WASTE SCREW,PC,11-2,1
112201520,"3/16"" X 2"" BSW SOCKET SCREW ",PC,11-2,1
112202002,"1/4"" X 1/4"" BSW SOCKET SCREW",PC,11-2,1
112202003,"1/4"" X 3/8"" BSW SOCKET SCREW",PC,11-2,1
112202004,"1/4"" X 1/2"" BSW SOCKET SCREW",PC,11-2,1
112202005,"1/4"" X 5/8"" BSW SOCKET SCREW",PC,11-2,1
112202006,"1/4"" X 3/4"" BSW SOCKET SCREW",PC,11-2,1
112202010,"1/4"" X 1"" BSW SOCKET SCREW ",PC,11-2,1
112202012,"1/4"" X 1 1/4"" BSW SOCKET SCREW",PC,11-2,1
112202014,"1/4"" X 1 1/2""  BSW SOCKET SCREW  ",PC,11-2,1
112202503,"5/16"" X 3/8"" BSW SOCKET SCREW",PC,11-2,1
112202504,"5/16"" X 1/2"" BSW SOCKET SCREW ",PC,11-2,1
112202505,"5/16 X 5/8"" BSW SOCKET SCREW  ",PC,11-2,1
112202506,"5/16"" X 3/4"" BSW SOCKET SCREW ",PC,11-2,1
112202510,"5/16 X 1"" BSW SOCKET SCREW  ",PC,11-2,1
112202512,"5/16"" X 1 1/4""  BSW SOCKET SCREW      ",PC,11-2,1
112202514,"5/16"" X 1 1/2""  BSW SOCKET SCREW      ",PC,11-2,1
112202520,"5/16"" X 2"" BSW SOCKET SCREW",PC,11-2,1
112203003,"3/8"" X 3/8"" BSW SOCKET SCREW",PC,11-2,1
112203004,"3/8"" X 1/2"" BSW SOCKET SCREW",PC,11-2,1
112203005,"3/8"" X 5/8"" BSW SOCKET SCREW",PC,11-2,1
112203006,"3/8"" X 3/4"" BSW SOCKET SCREW ",PC,11-2,1
112203010,"3/8"" X 1"" BSW SOCKET SCREW ",PC,11-2,1
112203012,"3/8"" X 1-1/4"" BSW SOCKET SCREW ",PC,11-2,1
112203016,"3/8"" X 1-3/4"" BSW SOCKET SCREW",PC,11-2,1
112203020,"3/8"" X 2"" BSW SOCKET SCREW ",PC,11-2,1
112204003,"1/2"" X 3/8"" BSW SOCKET SCREW ",PC,11-2,1
112204004,"1/2"" X 1/2"" BSW SOCKET SCREW ",PC,11-2,1
112204005,"1/2"" X 5/8"" BSW SOCKET SCREW ",PC,11-2,1
112204006,"1/2"" X 3/4"" BSW SOCKET SCREW ",PC,11-2,1
112204010,"1/2"" X 1"" BSW SOCKET SCREW ",PC,11-2,1
112204012,"1/2"" X 1 1/4"" BSW SOCKET SCREW",PC,11-2,1
112204014,"1/2"" X 1 1/2"" BSW SOCKET SCREW ",PC,11-2,1
112204020,"1/2"" X 2"" BSW SOCKET SCREW ",PC,11-2,1
112204024,"1/2"" X 2-1/2"" BSW SOCKET SCREW ",PC,11-2,1
112205006,"5/8"" X 3/4"" BSW SOCKET SCREW",PC,11-2,1
112206016,"3/4"" X 1-3/4""  BSW SOCKET SCREW ",PC,11-2,1
112206020,"3/4"" X 2""  BSW SOCKET SCREW",PC,11-2,1
112302004,"1/4"" X 1/2"" BSW SOCKET CAP SCREW",PC,11-2,1
112302005,"1/4"" X 5/8"" BSW SOCKET CAP SCREW",PC,11-2,1
112302006,"1/4"" X 3/4"" BSW SOCKET CAP SCREW",PC,11-2,1
112302504,"5/16"" X 1/2"" BSW SOCKET CAP SCREW",PC,11-2,1
112302506,"5/16"" X 3/4"" BSW SOCKET CAP SCREW",PC,11-2,1
112302510,"5/16"" X 1"" BSW SOCKET CAP SCREW",PC,11-2,1
112303005,"3/8"" X 5/8"" BSW SOCKET CAP SCREW",PC,11-2,1
112303006,"3/8"" X 3/4"" BSW SOCKET CAP SCREW",PC,11-2,1
112304006,"1/2"" X 3/4"" BSW SOCKET CAP SCREW",PC,11-2,1
112304010,"1/2"" X 1"" BSW SOCKET CAP SCREW",PC,11-2,1
112304012,"1/2"" X 1 1/4"" BSW SOCKET CAP SCREW",PC,11-2,1
112304014,"1/2"" X 1 1/2"" BSW SOCKET CAP SCREW",PC,11-2,1
112304020,"1/2"" X 2"" BSW SOCKET CAP SCREW",PC,11-2,1
112304024,"1/2"" X 2 1/2"" BSW SOCKET CAP SCREW",PC,11-2,1
11230612,"3/4"" X 1-1/4"" BSW SOCKET CAP SCREW",PC,11-2,1
112406020,M6 X 20MM COACH SCREW,PC,11-0,1
112406025,M6 X 25MM COACH SCREW,PC,11-0,1
112406030,M6 X 30MM COACH SCREW,PC,11-0,1
112406040,M6 X 40MM COACH SCREW,PC,11-0,1
112406050,M6 X 50MM COACH SCREW,PC,11-0,1
112406060,M6 X 60MM COACH SCREW,PC,11-0,1
112406080,M6 X 80MM COACH SCREW,PC,11-0,1
112406090,M6 X 90MM COACH SCREW,PC,11-0,1
112408025,M8 X 25MM COACH SCREW,PC,11-0,1
112408030,M8 X 30MM COACH SCREW,PC,11-0,1
112408040,M8 X 40MM COACH SCREW,PC,11-0,1
112408050,M8 X 50MM COACH SCREW,PC,11-0,1
112408060,M8 X 60MM COACH SCREW,PC,11-0,1
112408070,M8 X 70MM COACH SCREW,PC,11-0,1
112408080,M8 X 80MM COACH SCREW,PC,11-0,1
112408090,M8 X 90MM COACH SCREW,PC,11-0,1
112408100,M8 X 100MM COACH SCREW,PC,11-0,1
112410025,M10 X 25MM COACH SCREW,PC,11-0,1
112410030,M10 X 30MM COACH SCREW,PC,11-0,1
112410040,M10 X 40MM COACH SCREW,PC,11-0,1
112410050,M10 X 50MM COACH SCREW,PC,11-0,1
112410060,M10 X 60MM COACH SCREW,PC,11-0,1
112410065,M10 X 65MM COACH SCREW ,PC,11-0,1
112410070,M10 X 70MM COACH SCREW,PC,11-0,1
112410075,M10 X 75MM COACH SCREW,PC,11-0,1
112410080,M10 X 80MM COACH SCREW,PC,11-0,1
112410090,M10 X 90MM COACH SCREW,PC,11-0,1
112410100,M10 X 100MM COACH SCREW,PC,11-0,1
112410120,M10 X 120MM COACH SCREW,PC,11-0,1
112410130,M10 X 130MM COACH SCREW,PC,11-0,1
112410150,M10 X 150MM COACH SCREW,PC,11-0,1
112412040,M12 X 40MM COACH SCREW,PC,11-0,1
112412050,M12 X 50MM COACH SCREW,PC,11-0,1
112412060,M12 X 60MM COACH SCREW,PC,11-0,1
112412070,M12 X 70MM COACH SCREW,PC,11-0,1
112412080,M12 X 80MM COACH SCREW,PC,11-0,1
112412090,M12 X 90MM COACH SCREW,PC,11-0,1
112412100,M12 X 100MM COACH SCREW,PC,11-0,1
112412125,M12 X 125MM COACH SCREW,PC,11-0,1
112412140,M12 X 140MM COACH SCREW,PC,11-0,1
112501504,"3/16"" X 1/2""  CSK MACHINE SCREW ",PC,11-2,1
112501510,"3/16"" X 1"" CSK MACHINE SCREW",PC,11-2,1
112501512,"3/16"" X 1 1/4"" CSK MACHINE SCREW  ",PC,11-2,1
112501514,"3/16"" X 1 1/2"" CSK MACHINE SCREW ",PC,11-2,1
112501520,"3/16"" X 2"" CSK MACHINE SCREW ",PC,11-2,1
112502004,"1/4"" X 1/2"" CSK MACHINE SCREW ",PC,11-2,1
112502010,"1/4"" X 1""   CSK MACHINE SCREW ",PC,11-2,1
112502014,"1/4"" X 1-1/2"" CSK MACHINE SCREW ",PC,11-2,1
112502030,"1/4"" X 3"" CSK MACHINE SCREW ",PC,11-2,1
112502038,"1/4"" X 3/8"" CSK MACHINE SCREW ",PC,11-2,1
112502504,"5/16"" X 1/2"" CSK MACHINE SCREW ",PC,11-2,1
112502520,"5/16"" X 2""  CSK MACHINE SCREW ",PC,11-2,1
112503005,"3/8"" X 5/8"" CSK MACHINE SCREW",PC,11-2,1
112504006,"1/2"" X 3/4"" CSK MACHINE SCREW",PC,11-2,1
11260820,"2"" X 8# VENUS MIRROR SCREW",PC,11-0,1
112702014,"1/4"" X 1-1/2"" BRASS COACH SCREW  ",PC,11-0,1
112702020,"1/4"" X 2"" BRASS COACH SCREW  ",PC,11-0,1
112702410,"5/16"" X 1"" BRASS COACH SCREW  ",PC,11-0,1
112702412,"5/16"" X 1-1/4""   BRASS COACH SCREW",PC,11-0,1
112702420,"5/16"" X 2"" BRASS COACH SCREW  ",PC,11-0,1
112704014,"1/2"" X 1-1/2"" BRASS COACH SCREW  ",PC,11-0,1
112704020,"1/2"" X 2"" BRASS COACH SCREW ",PC,11-0,1
112704030,"1/2"" X 3"" BRASS COACH SCREW ",PC,11-0,1
112802040,"1/4"" X 4"" BRASS MACHINE SCREW",PC,11-2,1
112803006,"3/8"" X 3/4"" BRASS MACHINE SCREW ",PC,11-2,1
112803010,"3/8""  X 1"" BRASS MACHINE SCREW",PC,11-2,1
112803012,"3/8"" X 1-1/4"" BRASS MACHINE SCREW  ",PC,11-2,1
112803014,"3/8"" X 1-1/2"" BRASS MACHINE SCREW  ",PC,11-2,1
1129014,"1-1/2""TOP IRON SCREW",PC,23-1,2
1129114,"1-1/2"" PLANE IRON (SINGLE)",PC,23-1,2
1129116,"1-3/4"" PLANE IRON  ",PC,23-1,2
113006040,M6 X 40MM RAINBOW PLATED JCBC SCREW,PC,11-0,1
113006050,M6 X 50MM RAINBOW PLATED JCBC SCREW,PC,11-0,1
113006060,M6 X 60MM RAINBOW PLATED JCBC SCREW,PC,11-0,1
113006070,M6 X 70MM RAINBOW PLATED JCBC SCREW,PC,11-0,1
113006100,M6 X 100MM RAINBOW PLATED JCBC SCREW,PC,11-0,1
1140000A,SCREW MIX / NAIL,PKT,15-1,1
114001004,"1/8"" X 1/2"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114001005,"1/8"" X 5/8"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114001006,"1/8"" X 3/4"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114001010,"1/8"" X 1"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114001504,"3/16"" X 1/2"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114001505,"3/16"" X 5/8"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114001506,"3/16"" X 3/4"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114001510,"3/16"" X 1"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114001512,"3/16"" X 1-1/4"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114001514,"3/16"" X 1-1/2"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114001516,"3/16"" X 1-3/4"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114001520,"3/16"" X 2"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114001524,"3/16"" X 2-1/2"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114001530,"3/16"" X 3"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114002004,"1/4"" X 1/2"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114002005,"1/4"" X 5/8"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114002006,"1/4"" X 3/4"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114002010,"1/4"" X 1"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114002012,"1/4"" X 1-1/4"" G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114002014,"1/4"" X 1-1/2"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114002016,"1/4"" X 1-3/4"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114002020,"1/4"" X 2"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114002030,"1/4"" X 3"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114002034,"1/4"" X 3-1/2"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114002040,"1/4"" X 4"" LAZOR G.I. ROOFING BOLT & NUT [10PC]",PKT,15-1,1
114005014,"3/16"" LAZOR WING NUTS [6PC]",PKT,15-1,1
114005030,"3/8"" LAZOR WING NUTS [4PC]",PKT,15-1,1
11401003012,3MM X 12MM X 50GRM LAZOR ALUM RIVET ,PKT,15-1,1
11401010020,"1/8"" X1/4""(3.2 X 6.4MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [30PC]",PKT,15-1,1
11401010025,"1/8"" X 5/16"" (3.2 X 8.0MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [30PC]",PKT,15-1,1
11401010030,"1/8"" X 3/8"" (3.2X10.0MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [30PC]",PKT,15-1,1
11401010040,"1/8"" X 1/2""(3.2 X 12.7MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [30PC]",PKT,15-1,1
11401010050,"1/8"" X 5/8"" (3.2X15.8MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [30PC]",PKT,15-1,1
11401010060,"1/8"" X 3/4""(3.2 X 19.0MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [30PC]",PKT,15-1,1
11401010100,"1/8"" X 1""(3.2 X 25.0MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [30PC]",PKT,15-1,1
11401012030,"5/32"" X 3/8"" (4.0X10.0MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [20PC]",PKT,15-1,1
11401012040,"5/32"" X 1/2"" (4.0X12.7MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [20PC]",PKT,15-1,1
11401012050,"5/32"" X 5/8""(4.0X15.88MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [20PC]",PKT,15-1,1
11401012060,"5/32"" X 3/4"" (4.0X19.0MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [20PC]",PKT,15-1,1
11401015020,"3/16"" X 1/4"" (4.8X6.4MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [20PC]",PKT,15-1,1
11401015025,"3/16"" X 5/16""(4.8X8.0MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [20PC]",PKT,15-1,1
11401015030,"3/16"" X 3/8"" (4.8X10.0MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [20PC]",PKT,15-1,1
11401015040,"3/16"" X 1/2""(4.8X12.7MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [20PC]",PKT,15-1,1
11401015050,"3/16"" X 5/8"" (4.8X15.88MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [20PC]",PKT,15-1,1
11401015060,"3/16"" X 3/4"" (4.8X19.0MM) LAZOR HIGH QUALITY PATTA ALUM RIVET [20PC]",PKT,15-1,1
11401032015,3.0MM X 15.0MM X 50GRM LAZOR HIGH QUALITY PATTA ALUM RIVET [50G],PKT,15-1,1
11401045020,4.5MM X 20.0MM X 50GRM LAZOR HIGH QUALITY PATTA ALUM RIVET [50G],PKT,15-1,1
11401045025,4.5MM X 25.0MM X 50GRM LAZOR HIGH QUALITY PATTA ALUM RIVET [50G],PKT,15-1,1
11401060015,6MM X 15MM X 50GRM LAZOR HIGH QUALITY PATTA ALUM RIVET [50G],PKT,15-1,1
11401060020,6.0MM X 20.0MM X 50GRM LAZOR HIGH QUALITY PATTA ALUM RIVET [50G],PKT,15-1,1
1140304525,4.5MM X 25MM LAZOR COOPER RIVET [10PC],PKT,15-1,1
1140306020,6MM X 20MM LAZOR COOPER RIVET [10PC],PKT,15-1,1
1140410020,"1/8"" X 1/4"" LAZOR BROWN BLIND RIVET[20PC]",PKT,15-1,1
1140410030,"1/8"" X 3/8"" LAZOR BROWN BLIND RIVET[20PC]",PKT,15-1,1
1140410040,"1/8"" X 1/2"" LAZOR BROWN BLIND RIVET[20PC]",PKT,15-1,1
114050620A,6MM X 20MM LAZOR S/S B&N (2 BOLT + 2 NUT),PKT,15-1,1
114050620B,6MM X 20MM LAZOR S/S B&N (4 BOLT + 4 NUT),PKT,15-1,1
114050620C,6MM X 20MM LAZOR S/S B&N (2B + 2N + 4W),PKT,15-1,1
114050625A,6MM X 25MM LAZOR S/S B&N (2 BOLT + 2 NUT),PKT,15-1,1
114050625B,6MM X 25MM LAZOR S/S B&N (4 BOLT + 4 NUT),PKT,15-1,1
114050625C,6MM X 25MM LAZOR S/S B&N (2B + 2N + 4W),PKT,15-1,1
114050630A,6MM X 30MM LAZOR S/S B&N (2 BOLT + 2 NUT),PKT,15-1,1
